emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,timestamp,label,gesture
-5,-8,-32,-21,-2,1,-1,-3,1782739470.3269591,5,pinch
-2,-2,14,6,-1,0,0,1,1782739470.385022,5,pinch
-1,-4,1,-2,-3,-1,-3,0,1782739470.385022,5,pinch
0,-1,-5,-6,0,-2,-1,-1,1782739470.385456,5,pinch
0,2,12,4,1,0,1,0,1782739470.385456,5,pinch
1,1,-10,3,0,0,-1,4,1782739470.386265,5,pinch
-2,1,22,14,0,0,-2,-4,1782739470.386265,5,pinch
-2,0,4,-12,3,-1,0,-2,1782739470.389326,5,pinch
-2,-5,-20,-15,-3,-1,-1,0,1782739470.389326,5,pinch
-1,-4,-2,-4,1,-1,-2,-3,1782739470.3994749,5,pinch
-1,-2,6,3,-3,1,0,1,1782739470.3994749,5,pinch
0,1,0,8,3,0,-2,-2,1782739470.4155278,5,pinch
1,0,-2,-7,-1,-1,0,0,1782739470.4155278,5,pinch
-2,-2,-18,-14,-4,-3,-2,-3,1782739470.415839,5,pinch
-2,-2,10,7,4,-1,-2,-2,1782739470.415839,5,pinch
0,-1,-1,-6,0,0,-1,1,1782739470.430932,5,pinch
-2,-2,20,22,-4,-2,-1,-1,1782739470.430932,5,pinch
1,1,-1,-17,-1,-1,0,0,1782739470.447248,5,pinch
-1,-1,-8,-4,-2,-2,-2,-1,1782739470.447248,5,pinch
-1,-2,-4,-6,-5,-1,0,-1,1782739470.447304,5,pinch
0,1,9,13,6,1,-1,-2,1782739470.447304,5,pinch
2,3,32,22,-2,1,1,-1,1782739470.459859,5,pinch
-5,-10,-56,-28,-5,-3,-2,-5,1782739470.459859,5,pinch
1,4,8,-1,-5,-1,0,0,1782739470.4746501,5,pinch
-1,-2,-8,-7,-1,-3,0,-1,1782739470.4746501,5,pinch
1,4,22,25,5,3,-1,0,1782739470.475053,5,pinch
0,2,29,-5,4,2,1,0,1782739470.475053,5,pinch
-2,-1,-1,6,-2,-1,-3,-1,1782739470.4887848,5,pinch
0,-1,-11,-2,0,-2,-2,-1,1782739470.4887848,5,pinch
-2,1,3,-3,-1,-1,-1,-2,1782739470.504283,5,pinch
0,0,9,9,-2,1,-2,-2,1782739470.504283,5,pinch
0,0,-1,-3,-4,0,-1,-1,1782739470.5060549,5,pinch
0,-3,-11,9,-3,-2,-1,-1,1782739470.5060549,5,pinch
0,4,45,13,5,0,0,-2,1782739470.521187,5,pinch
0,-6,-53,-36,3,-1,0,-2,1782739470.521187,5,pinch
-1,0,13,9,-3,-3,1,0,1782739470.535279,5,pinch
-1,1,4,2,2,-1,-1,-1,1782739470.535279,5,pinch
-3,-11,-39,-21,-6,-2,-3,-4,1782739470.535452,5,pinch
1,5,31,21,0,0,-1,1,1782739470.535452,5,pinch
1,-2,-21,-10,0,1,-1,0,1782739470.550507,5,pinch
-3,-3,-17,-8,-1,0,-2,-1,1782739470.550507,5,pinch
1,-1,-2,3,-6,0,0,2,1782739470.566258,5,pinch
1,1,17,2,5,1,-1,0,1782739470.566258,5,pinch
-1,-2,-6,2,0,-1,-1,-1,1782739470.566297,5,pinch
-2,0,3,-6,-1,0,-1,0,1782739470.566297,5,pinch
-1,0,-3,-2,2,0,-1,-2,1782739470.5792792,5,pinch
0,2,28,35,0,-1,-2,-2,1782739470.5792792,5,pinch
-1,0,-6,-15,-3,-3,0,-1,1782739470.593964,5,pinch
0,-2,-19,-28,-3,1,-1,-1,1782739470.593964,5,pinch
-1,-3,0,4,1,-1,0,-1,1782739470.5942311,5,pinch
-2,0,0,-2,-4,-2,-1,-2,1782739470.5942311,5,pinch
0,4,18,22,4,-1,0,1,1782739470.611823,5,pinch
-1,-2,-7,-10,-4,-1,1,1,1782739470.611823,5,pinch
0,0,-5,-10,-5,0,-1,-1,1782739470.626389,5,pinch
2,6,28,13,0,-2,-1,-1,1782739470.626389,5,pinch
-3,-12,-62,-38,-4,-2,-3,-4,1782739470.626668,5,pinch
1,1,16,3,1,-1,0,-2,1782739470.626668,5,pinch
-1,-1,-4,5,0,-2,-1,4,1782739470.641703,5,pinch
-1,-2,3,1,0,0,1,-2,1782739470.641703,5,pinch
0,3,22,15,0,1,1,0,1782739470.65552,5,pinch
-1,1,-3,-2,2,0,-1,-2,1782739470.65552,5,pinch
-4,-7,-13,-14,-3,-4,-2,-2,1782739470.6558158,5,pinch
-3,-1,-18,-21,-4,-1,-1,0,1782739470.6558158,5,pinch
-2,-2,9,11,1,-1,-2,0,1782739470.671365,5,pinch
0,9,27,7,2,1,1,0,1782739470.671365,5,pinch
0,1,5,-3,-1,0,-2,-1,1782739470.6843038,5,pinch
0,-2,-16,-11,1,0,-1,0,1782739470.6843038,5,pinch
-2,-3,14,4,0,1,-1,-1,1782739470.6843789,5,pinch
2,3,-10,4,-2,-1,0,1,1782739470.6843789,5,pinch
-2,-2,3,14,0,-2,-2,-2,1782739470.699136,5,pinch
-2,-9,-43,-38,-6,-5,0,-1,1782739470.699136,5,pinch
1,6,12,7,4,2,1,1,1782739470.714164,5,pinch
0,-3,11,12,2,0,-2,1,1782739470.714164,5,pinch
1,4,-4,-8,-4,0,0,-2,1782739470.7146702,5,pinch
-3,-6,6,8,-1,1,-1,-1,1782739470.7146702,5,pinch
-1,-4,-4,1,-2,-2,-1,1,1782739470.7289479,5,pinch
-2,-4,-16,-13,-4,-2,0,-2,1782739470.7289479,5,pinch
1,3,25,18,0,0,-1,-1,1782739470.7444952,5,pinch
2,4,26,5,0,2,0,-1,1782739470.7444952,5,pinch
-2,-6,-12,-23,-4,-3,-2,-1,1782739470.7448661,5,pinch
-1,-2,-8,-1,2,0,-2,0,1782739470.7448661,5,pinch
-2,-3,5,11,-2,-2,-1,-1,1782739470.7590258,5,pinch
0,2,9,12,2,-1,1,-1,1782739470.7590258,5,pinch
-1,-1,1,-6,-1,0,-1,-2,1782739470.773566,5,pinch
0,4,19,7,-1,-3,-1,-2,1782739470.773566,5,pinch
-3,-5,-24,-9,-1,-3,-1,-2,1782739470.7737348,5,pinch
-2,-2,-11,-6,-6,-2,-2,-1,1782739470.7737348,5,pinch
0,1,7,12,8,3,-1,-1,1782739470.788534,5,pinch
-1,-4,-9,-11,-4,-2,-1,0,1782739470.788534,5,pinch
1,-1,3,3,2,1,1,-3,1782739470.803853,5,pinch
-1,1,25,5,-2,-1,-3,-1,1782739470.803853,5,pinch
-1,0,-25,-12,-2,-2,0,-1,1782739470.803882,5,pinch
-2,-2,-15,-2,-1,0,0,0,1782739470.803882,5,pinch
-2,-1,-2,0,0,-1,-3,0,1782739478.93406,0,rest
0,0,-1,-2,-1,-2,-1,1,1782739478.93406,0,rest
-2,-3,0,0,0,0,0,-2,1782739478.934174,0,rest
-1,0,-2,-3,-1,-1,-2,-1,1782739478.934174,0,rest
-1,-2,-4,-1,0,0,-1,-1,1782739478.949323,0,rest
-1,-3,-1,1,0,1,-1,-1,1782739478.949323,0,rest
1,0,-1,-2,-2,-3,-1,-2,1782739478.96381,0,rest
1,0,1,-2,-2,-1,-1,0,1782739478.96381,0,rest
0,-1,-3,-3,-3,-1,1,1,1782739478.964266,0,rest
0,0,-2,-2,-1,-2,-2,-2,1782739478.964266,0,rest
-1,-1,-1,-1,-2,1,0,0,1782739478.978771,0,rest
-2,-1,1,-1,-1,0,0,-2,1782739478.978771,0,rest
-1,-2,-2,0,0,0,-2,-3,1782739478.993508,0,rest
-1,-1,-2,-1,-4,0,-1,1,1782739478.993508,0,rest
-2,-1,-1,-3,2,0,2,-1,1782739478.993637,0,rest
0,-3,-1,-2,-1,0,1,-1,1782739478.993637,0,rest
0,-1,0,1,0,0,-2,-2,1782739479.008848,0,rest
-2,-1,-2,-1,-1,1,-1,-1,1782739479.008848,0,rest
-2,0,0,0,2,0,-1,-3,1782739479.023295,0,rest
1,0,1,0,0,0,-1,-1,1782739479.023295,0,rest
0,0,-1,0,-1,-2,0,0,1782739479.024487,0,rest
-1,1,-1,-3,-2,-2,-1,-2,1782739479.024487,0,rest
-1,-2,0,1,1,1,-1,1,1782739479.03832,0,rest
-1,-3,1,0,1,0,1,-3,1782739479.03832,0,rest
-1,-1,-1,0,-2,-1,1,-1,1782739479.0537221,0,rest
1,-1,-1,-1,0,-1,0,0,1782739479.0537221,0,rest
1,1,1,0,0,-1,-3,1,1782739479.053822,0,rest
-1,0,-1,-1,-1,1,-1,-2,1782739479.053822,0,rest
-2,-1,-2,-2,-1,-2,-2,-2,1782739479.0691671,0,rest
-2,0,-2,0,-1,-1,-1,-1,1782739479.0691671,0,rest
-1,-1,-1,-1,-1,-2,0,-2,1782739479.08403,0,rest
0,-1,0,-1,0,0,-1,1,1782739479.08403,0,rest
0,-2,0,0,-2,-2,-3,1,1782739479.084529,0,rest
-2,0,-2,-1,0,0,-2,-1,1782739479.084529,0,rest
-1,-1,1,-2,-1,-1,-2,0,1782739479.098413,0,rest
0,-1,-2,-1,-1,-2,0,0,1782739479.098413,0,rest
-2,-1,0,0,1,1,1,0,1782739479.114611,0,rest
1,0,0,-1,-1,-1,0,-1,1782739479.114611,0,rest
0,0,0,-1,-1,-1,0,-1,1782739479.1147132,0,rest
-1,0,0,-1,0,0,1,0,1782739479.1147132,0,rest
0,0,-1,-1,-2,-1,0,1,1782739479.130861,0,rest
-2,-1,-2,-1,2,-1,-2,0,1782739479.130861,0,rest
-2,1,-1,1,-1,-1,0,0,1782739479.1454039,0,rest
-1,-1,-1,-1,1,1,0,-1,1782739479.1454039,0,rest
-1,0,-2,-3,-1,-2,0,-1,1782739479.14563,0,rest
-2,-2,-3,-1,-3,-1,-2,-2,1782739479.14563,0,rest
-1,-1,0,-3,0,-1,0,-1,1782739479.1608052,0,rest
0,-1,2,-2,-2,0,-1,0,1782739479.1608052,0,rest
0,-1,-1,0,0,-1,-2,-1,1782739479.1744661,0,rest
-1,-1,0,0,-3,-1,-1,-1,1782739479.1744661,0,rest
1,0,1,0,0,-1,-1,-1,1782739479.1746502,0,rest
-1,0,0,2,0,-1,0,-2,1782739479.1746502,0,rest
0,1,-1,-1,0,-1,0,-3,1782739479.188724,0,rest
-1,-2,-2,-1,0,-2,-3,-1,1782739479.188724,0,rest
1,0,-1,-3,-1,-1,-2,0,1782739479.205924,0,rest
-1,-1,0,0,0,1,0,0,1782739479.205924,0,rest
-2,-1,-2,-1,-1,-1,0,-2,1782739479.206223,0,rest
-3,-1,-2,0,-1,-1,-1,-1,1782739479.206223,0,rest
-1,0,-1,-1,0,-1,-2,-1,1782739479.220193,0,rest
0,-2,0,0,0,-1,-1,0,1782739479.220193,0,rest
-3,-2,-2,-1,-3,0,-1,1,1782739479.2361941,0,rest
-2,-1,-3,-2,-2,-2,-1,-2,1782739479.2361941,0,rest
0,-2,1,0,-2,0,-1,0,1782739479.236319,0,rest
0,0,2,0,0,-2,0,-1,1782739479.236319,0,rest
1,-2,-1,-1,1,-1,0,0,1782739479.2659452,0,rest
0,-2,-2,1,0,-1,0,0,1782739479.2659452,0,rest
-2,-1,-1,-1,-1,-3,1,0,1782739479.266054,0,rest
1,1,0,-1,-2,-1,0,-1,1782739479.266054,0,rest
-3,-1,-2,1,0,1,-2,-2,1782739479.2666502,0,rest
-2,0,-2,-2,-2,0,0,-1,1782739479.2666502,0,rest
-1,-1,1,2,0,-2,1,-1,1782739479.279202,0,rest
0,-4,0,-1,-1,-1,-1,-2,1782739479.279202,0,rest
-3,-3,-3,0,-2,-1,-1,0,1782739479.29442,0,rest
-1,0,-2,-3,-2,-2,-2,-2,1782739479.29442,0,rest
0,-1,-1,-4,-1,-2,-3,0,1782739479.2945821,0,rest
0,1,0,-1,-2,-2,1,0,1782739479.2945821,0,rest
0,-1,0,-1,-1,-2,-1,-1,1782739479.354551,0,rest
-1,-2,-2,-1,-2,-1,-2,1,1782739479.354551,0,rest
1,-1,-1,0,-1,0,0,-1,1782739479.3550029,0,rest
-1,-2,0,1,0,-1,0,0,1782739479.3550029,0,rest
-1,0,-2,-1,-1,0,-1,0,1782739479.3561862,0,rest
-1,1,-2,-1,-1,-2,1,-1,1782739479.3561862,0,rest
-2,-1,-1,1,1,1,-1,-3,1782739479.3563259,0,rest
-1,-2,0,-1,1,-1,0,0,1782739479.3563259,0,rest
0,1,0,-1,0,0,-1,0,1782739479.3703911,0,rest
-2,-1,-1,-2,1,1,-1,-2,1782739479.3703911,0,rest
-1,-2,-2,-2,-3,-1,-1,-1,1782739479.38399,0,rest
-1,-1,0,-1,1,1,0,-1,1782739479.38399,0,rest
0,-1,-1,0,0,-1,0,-1,1782739479.38431,0,rest
-1,-2,-2,0,-3,-2,-1,-2,1782739479.38431,0,rest
-1,-1,-1,-1,-1,-1,-1,-1,1782739479.398525,0,rest
-1,1,0,-2,-2,-1,1,0,1782739479.398525,0,rest
-1,0,-1,-1,-1,-1,-2,0,1782739479.416275,0,rest
-1,-1,0,-1,0,0,1,0,1782739479.416275,0,rest
-2,-1,0,-1,-1,-1,0,0,1782739479.4164631,0,rest
1,0,-1,0,0,0,-1,0,1782739479.4164631,0,rest
0,-2,-1,0,0,-2,-1,-1,1782739479.430597,0,rest
1,0,-2,-2,-2,-3,-2,0,1782739479.430597,0,rest
-2,-2,0,1,0,0,-1,-2,1782739479.4448252,0,rest
1,0,-1,-2,0,0,-1,1,1782739479.4448252,0,rest
0,-2,-1,-1,-1,-2,0,0,1782739479.445163,0,rest
-1,-1,-3,-2,-3,-2,-2,-1,1782739479.445163,0,rest
0,-1,1,-1,-1,0,0,-1,1782739479.460136,0,rest
1,-1,2,-2,1,0,-1,-1,1782739479.460136,0,rest
-3,-1,-1,-2,0,0,1,-2,1782739479.474831,0,rest
-2,-2,-2,0,-1,-3,-2,-2,1782739479.474831,0,rest
-1,0,-1,-2,-1,-1,-1,-1,1782739479.474866,0,rest
-1,1,0,0,0,0,1,1,1782739479.474866,0,rest
0,-1,-1,-2,-2,-1,-2,-1,1782739479.49096,0,rest
-2,0,-1,0,-1,0,-2,-2,1782739479.49096,0,rest
-1,0,-1,-1,0,-1,0,-1,1782739479.5062962,0,rest
-1,0,-1,0,-1,-2,0,0,1782739479.5062962,0,rest
0,-1,-1,-3,-1,-1,-1,-1,1782739479.5066729,0,rest
-5,-3,-2,0,0,-2,-3,-3,1782739479.5066729,0,rest
0,-1,-1,0,-2,-2,-3,-1,1782739479.5215418,0,rest
1,0,1,-1,-1,0,0,-1,1782739479.5215418,0,rest
-2,0,-1,0,1,1,0,-1,1782739479.53663,0,rest
-2,-1,-2,-2,-2,0,-2,-2,1782739479.53663,0,rest
1,-1,0,-4,-3,-1,1,0,1782739479.536777,0,rest
1,-2,-1,1,-1,0,-1,-1,1782739479.536777,0,rest
-1,0,0,1,0,-1,-1,-4,1782739479.5500102,0,rest
-1,-1,-1,-2,-2,-2,0,-2,1782739479.5500102,0,rest
-2,-2,-1,0,-2,-1,-2,1,1782739479.564424,0,rest
-1,-2,-1,1,0,2,0,0,1782739479.564424,0,rest
1,-1,0,0,-2,-1,-1,1,1782739479.56477,0,rest
-1,-2,0,0,-2,-2,0,1,1782739479.56477,0,rest
0,-1,1,-1,-1,-2,-1,0,1782739479.580402,0,rest
0,-1,-1,-1,0,-1,-1,0,1782739479.580402,0,rest
0,-1,-1,1,-1,0,0,0,1782739479.594225,0,rest
-2,0,-2,-3,-1,0,-1,-1,1782739479.594225,0,rest
-2,-1,-1,-1,-1,-1,0,0,1782739479.5943732,0,rest
-1,-1,0,0,0,1,0,-3,1782739479.5943732,0,rest
-1,2,-1,-2,-1,-2,0,-1,1782739479.609238,0,rest
-2,-2,-1,-2,-2,-2,-3,0,1782739479.609238,0,rest
-2,-2,-1,-1,-1,-1,-1,-3,1782739479.626247,0,rest
1,0,0,0,0,0,-1,-1,1782739479.626247,0,rest
-1,-1,-2,-3,-2,1,1,0,1782739479.6263502,0,rest
-1,-1,-2,-1,-1,1,0,-1,1782739479.6263502,0,rest
-3,-1,-1,0,0,0,-2,-1,1782739479.640488,0,rest
-1,0,1,-1,-3,-1,0,-2,1782739479.640488,0,rest
-3,-1,-2,-2,0,1,-1,-1,1782739479.655359,0,rest
-1,0,0,0,0,-1,-1,-1,1782739479.655359,0,rest
0,-1,0,0,1,0,-1,-1,1782739479.655544,0,rest
1,0,-2,-1,0,0,-1,-1,1782739479.655544,0,rest
-2,-2,-1,3,-2,-1,1,0,1782739479.670759,0,rest
-2,-1,-1,-1,-1,-2,0,-2,1782739479.670759,0,rest
-1,-1,-2,-2,-1,-1,0,0,1782739479.684681,0,rest
0,1,0,-1,1,0,0,0,1782739479.684681,0,rest
-1,0,-1,0,-1,0,-1,-1,1782739479.6863308,0,rest
1,0,0,0,-1,-1,-2,-1,1782739479.6863308,0,rest
0,-1,-1,-1,-1,-1,-1,0,1782739479.699677,0,rest
-2,-2,-1,-1,1,-1,0,0,1782739479.699677,0,rest
1,0,0,1,0,-3,0,-2,1782739479.7170858,0,rest
-3,0,-1,0,-1,1,-2,-4,1782739479.7170858,0,rest
-2,-2,-1,0,-1,-1,-2,-1,1782739479.730417,0,rest
1,0,0,-1,-1,0,-1,0,1782739479.730417,0,rest
-1,0,-2,0,2,0,-2,-1,1782739479.730956,0,rest
-1,-2,-2,-1,-1,-2,0,1,1782739479.730956,0,rest
0,-1,0,0,-1,-1,-1,-1,1782739479.745625,0,rest
-3,-3,1,0,-1,0,0,-2,1782739479.745625,0,rest
0,0,0,0,1,-1,0,0,1782739479.759756,0,rest
0,0,-2,-1,-1,-1,-1,-3,1782739479.759756,0,rest
2,1,1,-3,1,-2,-1,0,1782739479.759907,0,rest
-1,0,-1,-2,-2,0,1,1,1782739479.759907,0,rest
-1,-1,-2,-1,-2,0,-1,-2,1782739479.775806,0,rest
-2,-2,-2,-1,-1,0,1,-1,1782739479.775806,0,rest
-2,-1,0,1,-2,-1,-2,-2,1782739479.789291,0,rest
0,-1,-1,0,0,0,-1,-1,1782739479.789291,0,rest
-1,1,-1,1,-2,-1,1,0,1782739479.789838,0,rest
1,0,-1,-2,-2,-1,-2,-1,1782739479.789838,0,rest
-2,-1,-1,-2,-3,1,1,-1,1782739479.805908,0,rest
-1,0,1,-1,2,-1,-1,0,1782739479.805908,0,rest
-1,-1,0,-1,1,0,-1,0,1782739479.821377,0,rest
0,-2,-2,-1,0,-1,0,-1,1782739479.821377,0,rest
0,-2,-1,-2,-1,-2,-1,-3,1782739479.8216262,0,rest
0,0,0,-1,0,0,1,1,1782739479.8216262,0,rest
1,2,0,1,0,-2,-1,-2,1782739479.8372412,0,rest
-3,-2,-1,2,-1,-1,0,1,1782739479.8372412,0,rest
-1,-1,-1,0,-2,0,-2,0,1782739479.850263,0,rest
-1,-2,-3,1,-1,0,-1,1,1782739479.850263,0,rest
0,-3,-2,1,0,2,0,0,1782739479.8505,0,rest
-2,-2,-1,-3,-1,-1,-2,-2,1782739479.8505,0,rest
-1,-2,0,-2,0,0,0,0,1782739479.86529,0,rest
0,0,-2,-3,0,0,0,0,1782739479.86529,0,rest
1,0,1,-1,-2,0,0,1,1782739479.879849,0,rest
-1,-1,0,0,-2,-1,-3,-1,1782739479.879849,0,rest
-2,-2,-1,-2,-1,-1,0,0,1782739479.879982,0,rest
0,2,0,0,1,0,0,-2,1782739479.879982,0,rest
-1,0,-1,-1,0,0,-3,-2,1782739479.8939588,0,rest
0,0,-1,-1,-4,-2,-3,-1,1782739479.8939588,0,rest
-1,0,-1,-1,-1,-3,-3,-1,1782739479.9092748,0,rest
1,-3,0,0,-1,0,1,-2,1782739479.9092748,0,rest
0,-1,-1,-2,-1,0,-1,-1,1782739479.909751,0,rest
0,-2,-2,-3,-2,-2,-1,-2,1782739479.909751,0,rest
-1,-1,0,0,-1,-1,-1,-3,1782739479.925674,0,rest
-1,-2,0,0,-2,0,1,1,1782739479.925674,0,rest
-1,-1,-1,-1,-1,0,-1,-2,1782739479.941072,0,rest
-2,-2,1,0,-1,-1,0,0,1782739479.941072,0,rest
-1,0,-1,-2,-1,-3,-1,-1,1782739479.94135,0,rest
-1,-1,1,2,-1,1,0,-2,1782739479.94135,0,rest
0,0,-1,-1,-2,0,-2,0,1782739479.956797,0,rest
0,-2,-1,-2,-2,1,-2,-1,1782739479.956797,0,rest
0,-2,-2,-1,-1,-1,0,-1,1782739479.970121,0,rest
0,0,-1,-1,-1,-1,-1,0,1782739479.970121,0,rest
0,-1,-1,-1,0,-1,2,2,1782739479.970443,0,rest
-1,1,-2,0,0,-3,-1,-2,1782739479.970443,0,rest
-2,-2,-1,0,0,0,-1,-1,1782739479.9858198,0,rest
0,-1,-2,-2,-1,-1,-1,2,1782739479.9858198,0,rest
0,1,-3,-2,-2,-1,-1,0,1782739479.999244,0,rest
-1,-1,0,-1,-1,0,-1,-2,1782739479.999244,0,rest
-1,-1,2,-1,-3,-2,0,-1,1782739479.999396,0,rest
-2,0,1,1,-1,0,-2,-1,1782739479.999396,0,rest
-2,-2,0,0,-1,-1,-1,-2,1782739480.0159261,0,rest
-2,-1,-1,-2,-1,-2,-1,0,1782739480.0159261,0,rest
1,-2,0,0,0,0,0,-1,1782739480.030803,0,rest
0,2,-3,-1,-1,-1,0,0,1782739480.030803,0,rest
-2,0,1,-2,-1,-1,-1,-1,1782739480.0312479,0,rest
-3,-1,0,-1,-1,-1,-1,-3,1782739480.0312479,0,rest
-2,1,0,-1,0,-1,0,0,1782739480.045401,0,rest
0,-1,0,1,1,-1,-1,-2,1782739480.045401,0,rest
-1,-2,-3,0,0,0,-1,-1,1782739480.0602958,0,rest
0,-1,1,-1,-1,-1,-1,-2,1782739480.0602958,0,rest
-1,-2,-1,0,-1,-1,-1,-1,1782739480.0604632,0,rest
-1,-1,1,-2,0,-1,-1,-1,1782739480.0604632,0,rest
0,0,1,0,-1,-2,-1,-1,1782739480.0754719,0,rest
-3,-3,-1,-2,-1,0,0,0,1782739480.0754719,0,rest
-2,-1,-1,-2,-2,-1,0,-1,1782739480.088853,0,rest
0,-1,-1,0,0,1,-1,-1,1782739480.088853,0,rest
0,1,-1,0,0,0,0,0,1782739480.090807,0,rest
-1,-1,-1,2,1,-1,-1,-2,1782739480.090807,0,rest
-1,-1,-1,0,-3,-1,-1,-1,1782739480.104533,0,rest
-1,0,-1,-2,-1,-1,-1,0,1782739480.104533,0,rest
-1,0,-1,1,-1,0,-1,-1,1782739480.120286,0,rest
0,1,-2,-2,-2,0,-1,-1,1782739480.120286,0,rest
1,-2,0,-4,-3,-2,-2,-2,1782739480.1205812,0,rest
-1,-3,-1,-1,0,0,-1,1,1782739480.1205812,0,rest
0,-1,0,-1,0,1,-1,1,1782739480.137019,0,rest
-1,-1,-1,-2,-1,-1,-1,-1,1782739480.137019,0,rest
-4,-5,-1,0,-2,-2,-1,-2,1782739480.150632,0,rest
0,1,-1,-1,-1,-2,0,2,1782739480.150632,0,rest
1,1,1,2,0,-3,-1,0,1782739480.1508632,0,rest
-2,-2,-1,0,-2,-2,0,-1,1782739480.1508632,0,rest
0,-1,-1,-4,-2,-1,0,-2,1782739480.163795,0,rest
-1,-1,0,0,-1,-1,0,-2,1782739480.163795,0,rest
1,1,-1,3,0,0,0,1,1782739480.179181,0,rest
-3,-3,-1,-1,0,-1,-1,-1,1782739480.179181,0,rest
-2,-1,-1,-2,-2,-2,-1,-1,1782739480.179439,0,rest
-1,0,-2,-3,-2,-1,-1,-1,1782739480.179439,0,rest
0,0,-2,-1,1,1,0,0,1782739480.194693,0,rest
-2,-2,1,-1,-1,0,1,0,1782739480.194693,0,rest
-2,-3,-1,-2,-1,-1,-2,-2,1782739480.210647,0,rest
-1,0,-1,0,0,1,0,0,1782739480.210647,0,rest
0,1,0,0,1,0,-1,-1,1782739480.2109618,0,rest
-1,-1,-2,-1,-2,0,-3,-2,1782739480.2109618,0,rest
0,-2,-1,-2,0,-2,-2,-1,1782739480.226451,0,rest
0,0,-1,-4,0,-1,-2,0,1782739480.226451,0,rest
0,0,-1,0,1,0,-1,1,1782739480.2395961,0,rest
-2,-1,-1,0,-1,0,-1,-1,1782739480.2395961,0,rest
-1,-1,0,2,-2,-2,-1,-2,1782739480.239729,0,rest
-1,-2,-1,1,-1,-2,1,-1,1782739480.239729,0,rest
-1,0,0,-1,-2,1,-1,0,1782739480.255307,0,rest
0,-2,1,-2,-2,-2,-2,-1,1782739480.255307,0,rest
-2,0,-1,-3,-2,-1,-1,-2,1782739480.270998,0,rest
-1,0,-1,1,1,-1,-2,-1,1782739480.270998,0,rest
1,0,1,1,0,0,1,-1,1782739480.271067,0,rest
0,-2,-1,-2,-1,-2,0,2,1782739480.271067,0,rest
0,-3,-1,-1,0,-2,-1,-2,1782739480.2864609,0,rest
0,-1,-2,-2,1,0,1,-2,1782739480.2864609,0,rest
-1,-1,-2,-1,0,0,-1,0,1782739480.299781,0,rest
-1,-2,-1,-3,0,-1,-2,-2,1782739480.299781,0,rest
-2,-2,-2,-3,-3,-2,0,-1,1782739480.300288,0,rest
2,2,0,0,-3,-1,0,0,1782739480.300288,0,rest
-1,-1,-2,2,-2,0,1,-1,1782739480.314948,0,rest
-1,-1,-1,-2,-1,-2,-1,-2,1782739480.314948,0,rest
-2,-2,-1,-2,0,1,-1,1,1782739480.329961,0,rest
2,-1,-1,-1,-1,-1,1,-1,1782739480.329961,0,rest
-1,2,-1,-1,-1,-1,-2,-2,1782739480.330011,0,rest
-1,-1,0,-2,-1,-1,1,0,1782739480.330011,0,rest
-2,-1,-1,-1,-1,0,-2,-2,1782739480.3456168,0,rest
0,-1,-1,0,0,-1,-1,-2,1782739480.3456168,0,rest
0,0,-3,-3,0,0,-1,1,1782739480.35993,0,rest
0,-2,-2,2,-2,-1,-2,-2,1782739480.35993,0,rest
-2,-2,1,0,-1,0,-1,-2,1782739480.36165,0,rest
-1,0,-1,2,-1,-1,-1,0,1782739480.36165,0,rest
0,-1,0,-1,-1,0,0,0,1782739480.376234,0,rest
-1,-1,-1,0,-2,-1,0,-1,1782739480.376234,0,rest
0,-2,1,-2,0,-1,-1,0,1782739480.392545,0,rest
3,0,0,-3,-1,-2,0,2,1782739480.392545,0,rest
1,-1,0,0,-1,-1,-1,1,1782739480.392672,0,rest
-1,-1,-1,-1,-3,-3,-1,-1,1782739480.392672,0,rest
-1,-3,0,2,0,0,0,-2,1782739480.404236,0,rest
-3,0,-4,-2,0,1,-1,0,1782739480.404236,0,rest
0,-2,0,0,1,-2,0,2,1782739480.4205902,0,rest
-2,0,0,-2,-2,-2,-1,-2,1782739480.4205902,0,rest
-1,-1,0,-2,-2,-1,0,0,1782739480.420974,0,rest
-4,0,-1,-2,-1,0,-1,-1,1782739480.420974,0,rest
0,0,-1,-3,1,1,0,-2,1782739480.4352572,0,rest
-1,-3,-1,1,0,-1,-2,0,1782739480.4352572,0,rest
1,-2,-1,-2,-2,-1,-2,0,1782739480.4505541,0,rest
-1,-1,-1,1,-1,-1,0,-2,1782739480.4505541,0,rest
-2,0,0,2,1,1,-1,-1,1782739480.450712,0,rest
0,0,0,-3,-1,1,-1,-1,1782739480.450712,0,rest
-2,-1,-3,-2,-1,-1,0,0,1782739480.466094,0,rest
-1,-2,-1,-1,-2,-3,-1,-1,1782739480.466094,0,rest
-1,1,-2,1,-1,0,1,-1,1782739480.480371,0,rest
1,0,-1,0,-1,0,-1,-3,1782739480.480371,0,rest
0,-1,-2,-3,-3,-3,-3,-2,1782739480.48073,0,rest
0,-1,-2,-1,-1,1,-1,0,1782739480.48073,0,rest
0,2,-2,1,-1,-3,-1,-2,1782739480.4968529,0,rest
-3,0,-1,-1,0,-1,0,0,1782739480.4968529,0,rest
-1,-1,-1,-2,-1,-2,-2,-2,1782739480.5089312,0,rest
-2,0,-2,0,0,0,0,0,1782739480.5089312,0,rest
2,-1,1,-1,-2,0,0,0,1782739480.5090802,0,rest
